,,,,,,
DISTRITOS - CONCELHOS - FREGUESIAS - LUGARES - ORAGOS ,,,,,,
Produzido por Genealogiafb.blogspot.pt,,,,,,
,,,,,,
Distrito,Concelho,Freguesia,Lugares (Census 2011),Orago da Freguesia,Notas sobre a Freguesia,
Porto,Felgueiras,Borba de Godim,Vilarinho,São Miguel,,
Porto,Felgueiras,Caramos,Crasto,São Martinho,,
Porto,Felgueiras,Caramos,Devesa Alta,São Martinho,,
Porto,Felgueiras,Caramos,Estrada,São Martinho,,
Porto,Felgueiras,Caramos,Lamas do Conde,São Martinho,,
Porto,Felgueiras,Caramos,Lameirões,São Martinho,,
Porto,Felgueiras,Caramos,Lixa,São Martinho,,
Porto,Felgueiras,Caramos,Maias,São Martinho,,
Porto,Felgueiras,Caramos,Marco de Simães,São Martinho,,
Porto,Felgueiras,Caramos,Mona,São Martinho,,
Porto,Felgueiras,Caramos,Mouta,São Martinho,,
Porto,Felgueiras,Caramos,Penas,São Martinho,,
Porto,Felgueiras,Caramos,Souto Novo,São Martinho,,
Porto,Felgueiras,Caramos,Taipa,São Martinho,,
Porto,Felgueiras,Friande,Assento,São Tomé,,
Porto,Felgueiras,Friande,Coutada,São Tomé,,
Porto,Felgueiras,Friande,Felgueiras,São Tomé,,
Porto,Felgueiras,Friande,Fontão,São Tomé,,
Porto,Felgueiras,Friande,Friande,São Tomé,,
Porto,Felgueiras,Friande,Lameiro Morto,São Tomé,,
Porto,Felgueiras,Friande,Mourisca,São Tomé,,
Porto,Felgueiras,Friande,Santo André,São Tomé,,
Porto,Felgueiras,Idães,Assento,Santa Maria,,
Porto,Felgueiras,Idães,Barrosas,Santa Maria,,
Porto,Felgueiras,Idães,Gondares,Santa Maria,,
Porto,Felgueiras,Idães,Monte,Santa Maria,,
Porto,Felgueiras,Idães,Sub-Carreira,Santa Maria,,
Porto,Felgueiras,Idães,Tarrio,Santa Maria,,
Porto,Felgueiras,Jugueiros,Assento,São Pedro,,
Porto,Felgueiras,Jugueiros,Escavanca,São Pedro,,
Porto,Felgueiras,Jugueiros,Gondim,São Pedro,,
Porto,Felgueiras,Jugueiros,Igreja Nova,São Pedro,,
Porto,Felgueiras,Jugueiros,Lourido,São Pedro,,
Porto,Felgueiras,Jugueiros,Outeirinho,São Pedro,,
Porto,Felgueiras,Jugueiros,Perlonga,São Pedro,,
Porto,Felgueiras,Jugueiros,Picoto,São Pedro,,
Porto,Felgueiras,Jugueiros,Santinho,São Pedro,,
Porto,Felgueiras,Jugueiros,São Paulo,São Pedro,,
Porto,Felgueiras,Jugueiros,Travassos,São Pedro,,
Porto,Felgueiras,Jugueiros,Vista Alegre,São Pedro,,
Porto,Felgueiras,Lagares,Belavista,São Veríssimo,,
Porto,Felgueiras,Lagares,Cadeado,São Veríssimo,,
Porto,Felgueiras,Lagares,Devesinha,São Veríssimo,,
Porto,Felgueiras,Lagares,Felgueiras,São Veríssimo,,
Porto,Felgueiras,Lagares,Fonte Velha,São Veríssimo,,
Porto,Felgueiras,Lordelo,Laborim,São Cristóvão,,
Porto,Felgueiras,Lordelo,Raposo,São Cristóvão,,
Porto,Felgueiras,Lordelo,Souto,São Cristóvão,,
Porto,Felgueiras,Macieira da Lixa,Amarantinha,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Crestins de Cima,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Cruzes,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Felgueiras,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Lixa,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Maçorra,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Marco de Simães,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Outeiro,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Paço,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Passarias,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Plaina,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Real,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Souto Novo,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Torrente,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Vila Nova,Santa Leocádia,,
Porto,Felgueiras,Macieira da Lixa,Vilela,Santa Leocádia,,
Porto,Felgueiras,Margaride (Santa Eulália),Felgueiras,Santa Eulália,,
Porto,Felgueiras,Moure,Argonda,São Salvador,,
Porto,Felgueiras,Moure,Cabo Vila,São Salvador,,
Porto,Felgueiras,Moure,Cramarinhos,São Salvador,,
Porto,Felgueiras,Moure,Felgueiras,São Salvador,,
Porto,Felgueiras,Moure,Fundevila,São Salvador,,
Porto,Felgueiras,Moure,Lameirões,São Salvador,,
Porto,Felgueiras,Moure,Marco de Simães,São Salvador,,
Porto,Felgueiras,Moure,Moinhos,São Salvador,,
Porto,Felgueiras,Moure,Monte,São Salvador,,
Porto,Felgueiras,Moure,Outeiro,São Salvador,,
Porto,Felgueiras,Moure,Portal,São Salvador,,
Porto,Felgueiras,Moure,Souto,São Salvador,,
Porto,Felgueiras,Padroso,Padroso,Santa Maria,Extinta; anexada à de Margaride,
Porto,Felgueiras,Pedreira,Agras,Santa Marinha,,
Porto,Felgueiras,Pedreira,Barra,Santa Marinha,,
Porto,Felgueiras,Pedreira,Boavista,Santa Marinha,,
Porto,Felgueiras,Pedreira,Cimo de Vila,Santa Marinha,,
Porto,Felgueiras,Pedreira,Crasto,Santa Marinha,,
Porto,Felgueiras,Pedreira,Fraga,Santa Marinha,,
Porto,Felgueiras,Pedreira,Igreja,Santa Marinha,,
Porto,Felgueiras,Pedreira,Longra,Santa Marinha,,
Porto,Felgueiras,Pedreira,Monte da Costa,Santa Marinha,,
Porto,Felgueiras,Pedreira,Sorte,Santa Marinha,,
Porto,Felgueiras,Pedreira,Tarrio,Santa Marinha,,
Porto,Felgueiras,Pedreira,Vinha,Santa Marinha,,
Porto,Felgueiras,Penacova,Aldeia,São Martinho,,
Porto,Felgueiras,Penacova,Assento,São Martinho,,
Porto,Felgueiras,Penacova,Carvalheira,São Martinho,,
Porto,Felgueiras,Penacova,Cimo de Vila,São Martinho,,
Porto,Felgueiras,Penacova,Fontela,São Martinho,,
Porto,Felgueiras,Penacova,Froia,São Martinho,,
Porto,Felgueiras,Penacova,Monte,São Martinho,,
Porto,Felgueiras,Penacova,Penacova de Cima,São Martinho,,
Porto,Felgueiras,Penacova,Ribas,São Martinho,,
Porto,Felgueiras,Penacova,S. Mamede,São Martinho,,
Porto,Felgueiras,Penacova,Seixo,São Martinho,,
Porto,Felgueiras,Penacova,Vilarinho,São Martinho,,
Porto,Felgueiras,Pinheiro,Devesinhas,São Tiago,,
Porto,Felgueiras,Pinheiro,Estrada,São Tiago,,
Porto,Felgueiras,Pinheiro,Lameira,São Tiago,,
Porto,Felgueiras,Pinheiro,Lampaça,São Tiago,,
Porto,Felgueiras,Pinheiro,Pedre,São Tiago,,
Porto,Felgueiras,Pinheiro,Poeira,São Tiago,,
Porto,Felgueiras,Pinheiro,Sardoal,São Tiago,,
Porto,Felgueiras,Pinheiro,Vale,São Tiago,,
Porto,Felgueiras,Pombeiro de Ribavizela,Arada,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Burgo,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Bustelo,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Cachada,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Casal de Frades,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Casinhas,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Felgueiras,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Monte,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Outeiro,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Ramalhal,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Sapato,Santa Maria,,
Porto,Felgueiras,Pombeiro de Ribavizela,Trofa,Santa Maria,,
Porto,Felgueiras,Rande,Cimo de Vila,São Tiago,,
Porto,Felgueiras,Rande,Flor de Rande,São Tiago,,
Porto,Felgueiras,Rande,Longra,São Tiago,,
Porto,Felgueiras,Rande,Paço,São Tiago,,
Porto,Felgueiras,Refontoura,Agra,São Cipriano,,
Porto,Felgueiras,Refontoura,Aveleiras,São Cipriano,,
Porto,Felgueiras,Refontoura,Carvalho de Baixo,São Cipriano,,
Porto,Felgueiras,Refontoura,Cimo de Vila,São Cipriano,,
Porto,Felgueiras,Refontoura,Compra,São Cipriano,,
Porto,Felgueiras,Refontoura,Covêlos,São Cipriano,,
Porto,Felgueiras,Refontoura,Formiga,São Cipriano,,
Porto,Felgueiras,Refontoura,Guilhafões,São Cipriano,,
Porto,Felgueiras,Refontoura,Lama,São Cipriano,,
Porto,Felgueiras,Refontoura,Maias,São Cipriano,,
Porto,Felgueiras,Refontoura,Minhoteira,São Cipriano,,
Porto,Felgueiras,Refontoura,Monte,São Cipriano,,
Porto,Felgueiras,Refontoura,Outeiro,São Cipriano,,
Porto,Felgueiras,Refontoura,Outeiro Velho,São Cipriano,,
Porto,Felgueiras,Refontoura,Panascal,São Cipriano,,
Porto,Felgueiras,Refontoura,São Roque,São Cipriano,,
Porto,Felgueiras,Refontoura,Torre,São Cipriano,,
Porto,Felgueiras,Refontoura,Zebros,São Cipriano,,
Porto,Felgueiras,Regilde,Alvura,Santa Comba,,
Porto,Felgueiras,Regilde,Boucinhas,Santa Comba,,
Porto,Felgueiras,Regilde,Cruzeiro,Santa Comba,,
Porto,Felgueiras,Regilde,Eirado,Santa Comba,,
Porto,Felgueiras,Regilde,Igreja,Santa Comba,,
Porto,Felgueiras,Regilde,Montinho,Santa Comba,,
Porto,Felgueiras,Regilde,Outeiro de Baixo,Santa Comba,,
Porto,Felgueiras,Regilde,Outeiro do Paço,Santa Comba,,
Porto,Felgueiras,Regilde,Pedregais,Santa Comba,,
Porto,Felgueiras,Regilde,Pereira,Santa Comba,,
Porto,Felgueiras,Regilde,Trindade,Santa Comba,,
Porto,Felgueiras,Regilde,Valinhas,Santa Comba,,
Porto,Felgueiras,Regilde,Vinha,Santa Comba,,
Porto,Felgueiras,Revinhade,Boavista,Santa Maria,,
Porto,Felgueiras,Revinhade,Monte,Santa Maria,,
Porto,Felgueiras,Revinhade,Paços,Santa Maria,,
Porto,Felgueiras,Revinhade,Pedras Brancas,Santa Maria,,
Porto,Felgueiras,Revinhade,Rapadiça,Santa Maria,,
Porto,Felgueiras,Revinhade,Souto,Santa Maria,,
Porto,Felgueiras,Santão,Ramos,Santo Adrião,,
Porto,Felgueiras,Santão,Serrinha,Santo Adrião,,
Porto,Felgueiras,Santão,Várzea,Santo Adrião,,
Porto,Felgueiras,Sendim,Cabeça de Porca,São Tiago,,
Porto,Felgueiras,Sendim,Calvário,São Tiago,,
Porto,Felgueiras,Sendim,Casal,São Tiago,,
Porto,Felgueiras,Sendim,Cimo de Vila,São Tiago,,
Porto,Felgueiras,Sendim,Codeçais,São Tiago,,
Porto,Felgueiras,Sendim,Corvete,São Tiago,,
Porto,Felgueiras,Sendim,Fancoim,São Tiago,,
Porto,Felgueiras,Sendim,Felgueiras,São Tiago,,
Porto,Felgueiras,Sendim,Fonte da Poupa,São Tiago,,
Porto,Felgueiras,Sendim,Igreja,São Tiago,,
Porto,Felgueiras,Sendim,Lamelas,São Tiago,,
Porto,Felgueiras,Sendim,Parede,São Tiago,,
Porto,Felgueiras,Sendim,Queira,São Tiago,,
Porto,Felgueiras,Sendim,Quintã,São Tiago,,
Porto,Felgueiras,Sendim,Sobreira Nova,São Tiago,,
Porto,Felgueiras,Sernande,Burgo,São João Baptista,,
Porto,Felgueiras,Sernande,Carvalhal,São João Baptista,,
Porto,Felgueiras,Sernande,Longra,São João Baptista,,
Porto,Felgueiras,Sernande,Souto,São João Baptista,,
Porto,Felgueiras,Sernande,Telhadinho,São João Baptista,,
Porto,Felgueiras,Sousa,Boavista,São Vicente,,
Porto,Felgueiras,Sousa,Lordelo de Baixo,São Vicente,,
Porto,Felgueiras,Sousa,São Donato,São Vicente,,
Porto,Felgueiras,Sousa,Torrados/Sousa,São Vicente,,
Porto,Felgueiras,Torrados,Rosso,São Pedro,,
Porto,Felgueiras,Torrados,Torrados/Sousa,São Pedro,,
Porto,Felgueiras,Torrados,Veigas,São Pedro,,
Porto,Felgueiras,Unhão,Costeira,São Salvador,,
Porto,Felgueiras,Unhão,Leça,São Salvador,,
Porto,Felgueiras,Unhão,Longra,São Salvador,,
Porto,Felgueiras,Unhão,Moutas,São Salvador,,
Porto,Felgueiras,Unhão,Paço,São Salvador,,
Porto,Felgueiras,Unhão,Raposo,São Salvador,,
Porto,Felgueiras,Unhão,Sargaça,São Salvador,,
Porto,Felgueiras,Unhão,Sé,São Salvador,,
Porto,Felgueiras,Unhão,Sorte,São Salvador,,
Porto,Felgueiras,Várzea,Ambrões,São Jorge,,
Porto,Felgueiras,Várzea,Barreiras,São Jorge,,
Porto,Felgueiras,Várzea,Felgueiras,São Jorge,,
Porto,Felgueiras,Varziela,Bairro de S. Miguel,São Miguel,,
Porto,Felgueiras,Varziela,Boavista,São Miguel,,
Porto,Felgueiras,Varziela,Bouças de Pia,São Miguel,,
Porto,Felgueiras,Varziela,Cimo de Vila,São Miguel,,
Porto,Felgueiras,Varziela,Coto,São Miguel,,
Porto,Felgueiras,Varziela,Eirado,São Miguel,,
Porto,Felgueiras,Varziela,Felgueiras,São Miguel,,
Porto,Felgueiras,Varziela,Longra,São Miguel,,
Porto,Felgueiras,Varziela,Monte,São Miguel,,
Porto,Felgueiras,Varziela,Nespereira,São Miguel,,
Porto,Felgueiras,Vila Cova da Lixa,Alto da Lixa,São Salvador,,
Porto,Felgueiras,Vila Cova da Lixa,Campelo,São Salvador,,
Porto,Felgueiras,Vila Cova da Lixa,Espiúca,São Salvador,,
Porto,Felgueiras,Vila Cova da Lixa,Lixa,São Salvador,,
Porto,Felgueiras,Vila Cova da Lixa,Maias,São Salvador,,
Porto,Felgueiras,Vila Cova da Lixa,Paço,São Salvador,,
Porto,Felgueiras,Vila Cova da Lixa,Serrinha,São Salvador,,
Porto,Felgueiras,Vila Fria,Assento,Santa Maria,,
Porto,Felgueiras,Vila Fria,Boavista,Santa Maria,,
Porto,Felgueiras,Vila Fria,Burgo,Santa Maria,,
Porto,Felgueiras,Vila Fria,Campos,Santa Maria,,
Porto,Felgueiras,Vila Fria,Casal,Santa Maria,,
Porto,Felgueiras,Vila Fria,Monte,Santa Maria,,
Porto,Felgueiras,Vila Fria,Quintas,Santa Maria,,
Porto,Felgueiras,Vila Fria,Sardoal,Santa Maria,,
Porto,Felgueiras,Vila Verde,Castelo Mau,São Mamede,,
Porto,Felgueiras,Vila Verde,Cruzeiro,São Mamede,,
Porto,Felgueiras,Vila Verde,Rua,São Mamede,,
Porto,Felgueiras,Vila Verde,Serrinha,São Mamede,,
Porto,Felgueiras,Vila Verde,Tapada,São Mamede,,
Porto,Felgueiras,Vila Verde,Torneio,São Mamede,,
Porto,Felgueiras,Vizela (São Jorge),Assento,São Jorge,,
Porto,Felgueiras,Vizela (São Jorge),Belos Ares,São Jorge,,
Porto,Felgueiras,Vizela (São Jorge),Boavista,São Jorge,,
Porto,Felgueiras,Vizela (São Jorge),Cruzeiro,São Jorge,,
Porto,Felgueiras,Vizela (São Jorge),Gosende,São Jorge,,
Porto,Felgueiras,Vizela (São Jorge),Herdadinha,São Jorge,,
Porto,Felgueiras,Vizela (São Jorge),Vagão,São Jorge,,
Porto,Gondomar,Baguim do Monte (Rio Tinto),Rio Tinto,Imaculado Coração de Maria,,
Porto,Gondomar,Covelo,Boialve,Santa Maria,,
Porto,Gondomar,Covelo,Chães,Santa Maria,,
Porto,Gondomar,Covelo,Cruz,Santa Maria,,
Porto,Gondomar,Covelo,Lages,Santa Maria,,
Porto,Gondomar,Covelo,Leverinho,Santa Maria,,
Porto,Gondomar,Covelo,Lixa,Santa Maria,,
Porto,Gondomar,Covelo,Ribeira,Santa Maria,,
Porto,Gondomar,Covelo,Serra,Santa Maria,,
Porto,Gondomar,Fânzeres,Fânzeres,São Salvador,,
Porto,Gondomar,Foz do Sousa,Compostela,São João Baptista,,
Porto,Gondomar,Foz do Sousa,Esposade,São João Baptista,,
Porto,Gondomar,Foz do Sousa,Ferreirinha,São João Baptista,,
Porto,Gondomar,Foz do Sousa,Gens,São João Baptista,,
Porto,Gondomar,Foz do Sousa,Jancido,São João Baptista,,
Porto,Gondomar,Foz do Sousa,Sousa,São João Baptista,,
Porto,Gondomar,Foz do Sousa,Zebreiros,São João Baptista,,
Porto,Gondomar,Gondomar (São Cosme),Gondomar,São Cosme,,
Porto,Gondomar,Jovim,Aldeia Nova,Santa Cruz,,
Porto,Gondomar,Jovim,Atães,Santa Cruz,,
Porto,Gondomar,Jovim,Barraca,Santa Cruz,,
Porto,Gondomar,Jovim,Bulha,Santa Cruz,,
Porto,Gondomar,Jovim,Cabanas,Santa Cruz,,
Porto,Gondomar,Jovim,Cambitos,Santa Cruz,,
Porto,Gondomar,Jovim,Cruz da Agra,Santa Cruz,,
Porto,Gondomar,Jovim,Escoura,Santa Cruz,,
Porto,Gondomar,Jovim,Estrada,Santa Cruz,,
Porto,Gondomar,Jovim,Longueira,Santa Cruz,,
Porto,Gondomar,Jovim,Marecos,Santa Cruz,,
Porto,Gondomar,Jovim,Netos,Santa Cruz,,
Porto,Gondomar,Jovim,Outeiro,Santa Cruz,,
Porto,Gondomar,Jovim,Pinheiro,Santa Cruz,,
Porto,Gondomar,Jovim,Presa do Monte,Santa Cruz,,
Porto,Gondomar,Jovim,São Martinho,Santa Cruz,,
Porto,Gondomar,Jovim,Touta,Santa Cruz,,
Porto,Gondomar,Jovim,Trás da Serra,Santa Cruz,,
Porto,Gondomar,Jovim,Tronco,Santa Cruz,,
Porto,Gondomar,Jovim,Valas,Santa Cruz,,
Porto,Gondomar,Jovim,Vale de Lousas,Santa Cruz,,
Porto,Gondomar,Jovim,Vessada,Santa Cruz,,
Porto,Gondomar,Lomba,Areja,Santo António,,
Porto,Gondomar,Lomba,Lavercos,Santo António,,
Porto,Gondomar,Lomba,Lomba,Santo António,,
Porto,Gondomar,Lomba,Monte de Meda,Santo António,,
Porto,Gondomar,Lomba,Pé de Moura,Santo António,,
Porto,Gondomar,Lomba,Portal,Santo António,,
Porto,Gondomar,Medas,Aldeia,Nossa Senhora da Natividade,,
Porto,Gondomar,Medas,Broalhos,Nossa Senhora da Natividade,,
Porto,Gondomar,Medas,Canas,Nossa Senhora da Natividade,,
Porto,Gondomar,Medas,Carvalhos,Nossa Senhora da Natividade,,
Porto,Gondomar,Medas,Cavaleiros,Nossa Senhora da Natividade,,
Porto,Gondomar,Medas,Igreja,Nossa Senhora da Natividade,,
Porto,Gondomar,Medas,Pombal,Nossa Senhora da Natividade,,
Porto,Gondomar,Medas,Portelinha,Nossa Senhora da Natividade,,
Porto,Gondomar,Medas,Presinho,Nossa Senhora da Natividade,,
Porto,Gondomar,Medas,Vila Cova,Nossa Senhora da Natividade,,
Porto,Gondomar,Melres,Branzelo,Santa Maria,,
Porto,Gondomar,Melres,Cavadas,Santa Maria,,
Porto,Gondomar,Melres,Cimo de Vila,Santa Maria,,
Porto,Gondomar,Melres,Costa,Santa Maria,,
Porto,Gondomar,Melres,Costeirinha,Santa Maria,,
Porto,Gondomar,Melres,Coucela,Santa Maria,,
Porto,Gondomar,Melres,Eira do Melo,Santa Maria,,
Porto,Gondomar,Melres,Fontainhas,Santa Maria,,
Porto,Gondomar,Melres,Montezelo,Santa Maria,,
Porto,Gondomar,Melres,Moreira,Santa Maria,,
Porto,Gondomar,Melres,Quintãs,Santa Maria,,
Porto,Gondomar,Melres,Ribeira,Santa Maria,,
Porto,Gondomar,Melres,Santiago,Santa Maria,,
Porto,Gondomar,Melres,Sobrido,Santa Maria,,
Porto,Gondomar,Melres,Vilarinho,Santa Maria,,
Porto,Gondomar,Rio Tinto,Rio Tinto,São Cristóvão,,
Porto,Gondomar,São Pedro da Cova,São Pedro da Cova,São Pedro,,
Porto,Gondomar,Valbom,Valbom,São Veríssimo,,
Porto,Lousada,Alentém,Alentém,São Mamede,Anexada a Vilar do Torno,
Porto,Lousada,Alvarenga,Costa,Santa Maria,,
Porto,Lousada,Alvarenga,Feira,Santa Maria,,
Porto,Lousada,Alvarenga,Montegilde,Santa Maria,,
Porto,Lousada,Alvarenga,Passadiço,Santa Maria,,
Porto,Lousada,Alvarenga,Rabada,Santa Maria,,
Porto,Lousada,Alvarenga,Souto,Santa Maria,,
Porto,Lousada,Aveleda,Agrela,São Salvador,,
Porto,Lousada,Aveleda,Barrimau,São Salvador,,
Porto,Lousada,Aveleda,Casais Novos,São Salvador,,
Porto,Lousada,Aveleda,Casal de Baixo,São Salvador,,
Porto,Lousada,Aveleda,Casal de Cima,São Salvador,,
Porto,Lousada,Aveleda,Coutada,São Salvador,,
Porto,Lousada,Aveleda,Infesta,São Salvador,,
Porto,Lousada,Aveleda,Jogo,São Salvador,,
Porto,Lousada,Aveleda,Moimenta,São Salvador,,
Porto,Lousada,Aveleda,Mourinho,São Salvador,,
Porto,Lousada,Aveleda,Paiva,São Salvador,,
Porto,Lousada,Aveleda,Pontezinhas,São Salvador,,
Porto,Lousada,Aveleda,Vilela,São Salvador,,
Porto,Lousada,Barrosas (Santa Eulália),Santa Eulália de Barrosas,Santa Eulália,Extinta,
Porto,Lousada,Barrosas (Santo Estêvão),Belmonte,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Boavista,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Bouça Alagada,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Bouça Godinha,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Bufareira,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Carvalho/Cruz,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Cimo de Vila,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Fontainhas/Longra,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Fonte Nova,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Mata,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Outeiro/Ventuzelas,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Pinheirinhos,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Senhor do Padrão,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Trás de Bouçó,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Venda,Santo Estêvão,,
Porto,Lousada,Barrosas (Santo Estêvão),Vila Flor,Santo Estêvão,,
Porto,Lousada,Boim,Ameixoeira,São Vicente,,
Porto,Lousada,Boim,Fonte,São Vicente,,
Porto,Lousada,Boim,Lousada,São Vicente,,
Porto,Lousada,Boim,Sá,São Vicente,,
Porto,Lousada,Caíde de Rei,Almeida,São Pedro,,
Porto,Lousada,Caíde de Rei,Árvores,São Pedro,,
Porto,Lousada,Caíde de Rei,Barreiros,São Pedro,,
Porto,Lousada,Caíde de Rei,Boavista,São Pedro,,
Porto,Lousada,Caíde de Rei,Estação,São Pedro,,
Porto,Lousada,Caíde de Rei,Feira Nova,São Pedro,,
Porto,Lousada,Caíde de Rei,Lugar Novo,São Pedro,,
Porto,Lousada,Caíde de Rei,Mouro/Lama Grande,São Pedro,,
Porto,Lousada,Caíde de Rei,Ortezelo,São Pedro,,
Porto,Lousada,Caíde de Rei,Outeiro de Moinhos,São Pedro,,
Porto,Lousada,Caíde de Rei,Pereiras,São Pedro,,
Porto,Lousada,Caíde de Rei,Romão,São Pedro,,
Porto,Lousada,Caíde de Rei,Sobreira/Lage,São Pedro,,
Porto,Lousada,Caíde de Rei,Vila Verde,São Pedro,,
Porto,Lousada,Casais,Alto de Vinça,São Paio,,
Porto,Lousada,Casais,Bairro,São Paio,,
Porto,Lousada,Casais,Calvário,São Paio,,
Porto,Lousada,Casais,Cerca,São Paio,,
Porto,Lousada,Casais,Cerradelo,São Paio,,
Porto,Lousada,Casais,Courela,São Paio,,
Porto,Lousada,Casais,Covilhô,São Paio,,
Porto,Lousada,Casais,Lousada,São Paio,,
Porto,Lousada,Casais,Monte,São Paio,,
Porto,Lousada,Casais,Paço,São Paio,,
Porto,Lousada,Casais,Ponte,São Paio,,
Porto,Lousada,Casais,Salgueiros,São Paio,,
Porto,Lousada,Casais,Santo António,São Paio,,
Porto,Lousada,Casais,Vinça e Barroco,São Paio,,
Porto,Lousada,Cernadelo,Agras,São Tiago,,
Porto,Lousada,Cernadelo,Barria,São Tiago,,
Porto,Lousada,Cernadelo,Cimo de Vila,São Tiago,,
Porto,Lousada,Cernadelo,Figueiredo,São Tiago,,
Porto,Lousada,Cernadelo,Igreja,São Tiago,,
Porto,Lousada,Cernadelo,Ponte e Subribas,São Tiago,,
Porto,Lousada,Cernadelo,Regadas,São Tiago,,
Porto,Lousada,Cernadelo,São Pedro,São Tiago,,
Porto,Lousada,Cernadelo,Tecas,São Tiago,,
Porto,Lousada,Cernadelo,Vagem,São Tiago,,
Porto,Lousada,Covas,Bairral,São João Evangelista,,
Porto,Lousada,Covas,Casas Novas,São João Evangelista,,
Porto,Lousada,Covas,Costa,São João Evangelista,,
Porto,Lousada,Covas,Granja,São João Evangelista,,
Porto,Lousada,Covas,Paço,São João Evangelista,,
Porto,Lousada,Covas,Ribas,São João Evangelista,,
Porto,Lousada,Covas,Santa Cruz,São João Evangelista,,
Porto,Lousada,Cristelos,Lousada,Santo André,,
Porto,Lousada,Cristelos,Quintã,Santo André,,
Porto,Lousada,Figueiras,Além de Baixo,São Salvador,,
Porto,Lousada,Figueiras,Além de Cima,São Salvador,,
Porto,Lousada,Figueiras,Alto da Rainha,São Salvador,,
Porto,Lousada,Figueiras,Figueiras de Cima,São Salvador,,
Porto,Lousada,Figueiras,Fogaças,São Salvador,,
Porto,Lousada,Figueiras,Gandra,São Salvador,,
Porto,Lousada,Figueiras,Igreja/Senhora/Pombal,São Salvador,,
Porto,Lousada,Figueiras,Lavandeira,São Salvador,,
Porto,Lousada,Figueiras,Moinho/Sol,São Salvador,,
Porto,Lousada,Figueiras,Plaina,São Salvador,,
Porto,Lousada,Figueiras,Ribeiro,São Salvador,,
Porto,Lousada,Figueiras,Sendão/Almedinha,São Salvador,,
Porto,Lousada,Lodares,Agra/Silvosa,Santa Marinha,,
Porto,Lousada,Lodares,Alto da Barra,Santa Marinha,,
Porto,Lousada,Lodares,Bairros,Santa Marinha,,
